id,date,proposalx,d1e1,d2e1,d3e1,turnoutx,titel_kurz_d,age,age_category,part,vote_x,educ
1220217.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,35.0,class35,did not,,9
1220218.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,58.0,class55,did,yes (accepted),7
1220219.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,73.0,class65,did not,,5
1220220.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,38.0,class35,did,yes (accepted),6
1220221.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,52.0,class45,did,yes (accepted),9
1220222.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,66.0,class65,did,no (rejected),5
1220223.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,26.0,class25,did not,,9
1220224.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,38.0,class35,did not,,5
1220225.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,31.0,class25,did,yes (accepted),9
1220226.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,35.0,class35,did not,,5
1220227.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,62.0,class55,did,no (rejected),9
1220228.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,32.0,class25,did,no (rejected),5
1220229.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,52.0,class45,did not,,5
1220230.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,74.0,class65,did,no (rejected),10
1220231.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,39.0,class35,did,yes (accepted),8
1220232.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,51.0,class45,did,don’t know,5
1220233.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,82.0,class75,did,no (rejected),10
1220234.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,52.0,class45,did,yes (accepted),5
1220235.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,45.0,class45,did not,,9
1220236.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,73.0,class65,did,no (rejected),5
1220237.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,27.0,class25,did,yes (accepted),9
1220238.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,74.0,class65,did,no (rejected),2
1220239.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,55.0,class55,did not,,9
1220240.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,69.0,class65,did not,,8
1220241.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,82.0,class75,did,no (rejected),5
1220242.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,66.0,class65,did,no (rejected),6
1220243.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,84.0,class75,did,no (rejected),8
1220244.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,72.0,class65,did not,,6
1220245.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,42.0,class35,did not,,6
1220246.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,72.0,class65,did,voted blank / did not vote for this voting proposal,5
1220247.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,79.0,class75,did,no (rejected),2
1220248.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,59.0,class55,did not,,2
1220249.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,30.0,class25,did,yes (accepted),5
1220250.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,73.0,class65,did,no (rejected),9
1220251.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,65.0,class65,did not,,2
1220252.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,48.0,class45,did,yes (accepted),5
1220253.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,63.0,class55,did,no (rejected),5
1220254.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,65.0,class65,did,no (rejected),5
1220255.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,49.0,class45,did,no (rejected),8
1220256.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,73.0,class65,did,no (rejected),2
1220257.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,46.0,class45,did not,,8
1220258.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,54.0,class45,did,yes (accepted),5
1220259.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,61.0,class55,did not,,5
1220260.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,53.0,class45,did,yes (accepted),2
1220261.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,62.0,class55,did,yes (accepted),6
1220262.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,62.0,class55,did,yes (accepted),5
1220263.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,68.0,class65,did not,,5
1220264.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,62.0,class55,did,no (rejected),5
1220265.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,25.0,class25,did,no (rejected),2
1220266.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,53.0,class45,did,no (rejected),7
1220267.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,79.0,class75,did,yes (accepted),5
1220268.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,57.0,class55,did,no (rejected),2
1220269.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,68.0,class65,did,yes (accepted),5
1220270.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,68.0,class65,did,no (rejected),5
1220271.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,54.0,class45,did not,,5
1220272.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,80.0,class75,did,yes (accepted),5
1220273.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,95.0,class75,did,no (rejected),5
1220274.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,75.0,class75,did,yes (accepted),5
1220275.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,50.0,class45,did not,,6
1220276.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,25.0,class25,did not,,6
1220277.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,74.0,class65,did,no (rejected),5
1220278.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,35.0,class35,did,no (rejected),5
1220279.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,67.0,class65,did,no (rejected),8
1220280.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,71.0,class65,did not,,2
1220281.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,40.0,class35,did,yes (accepted),2
1220282.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,75.0,class75,did,no (rejected),2
1220283.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,64.0,class55,did,no (rejected),9
1220284.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,31.0,class25,did not,,2
1220285.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,75.0,class75,did not,,5
1220286.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,47.0,class45,did,yes (accepted),5
1220287.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,68.0,class65,did,don’t know,5
1220288.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,64.0,class55,did not,,2
1220289.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,84.0,class75,did,yes (accepted),6
1220290.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,83.0,class75,did,don’t know,5
1220291.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,61.0,class55,did,yes (accepted),5
1220292.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,84.0,class75,did,no (rejected),8
1220293.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,84.0,class75,did,no (rejected),5
1220294.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,36.0,class35,did not,,5
1220295.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,71.0,class65,did not,,5
1220296.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,19.0,class18,did not,,5
1220297.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,69.0,class65,did not,,5
1220298.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,59.0,class55,did,don’t know,5
1220299.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,55.0,class55,did,no answer,2
1220300.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,77.0,class75,did,no answer,5
1220301.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,85.0,class75,did not,,5
1220302.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,81.0,class75,did not,,2
1220303.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,58.0,class55,did,no (rejected),5
1220304.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,53.0,class45,did,no (rejected),5
1220305.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,49.0,class45,did,no (rejected),5
1220306.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,65.0,class65,did,yes (accepted),7
1220307.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,78.0,class75,did,no (rejected),7
1220308.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,22.0,class18,did,no answer,4
1220309.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,65.0,class65,did not,,5
1220310.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,70.0,class65,did,no (rejected),8
1220311.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,62.0,class55,did,no (rejected),5
1220312.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,44.0,class35,did,no (rejected),8
1220313.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,73.0,class65,did not,,5
1220314.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,43.0,class35,did not,,5
1220315.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,46.0,class45,did,no (rejected),8
1220316.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,81.0,class75,did,no (rejected),8
1220317.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,55.0,class55,did not,,9
1220318.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,58.0,class55,did not,,5
1220319.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,60.0,class55,did,don’t know,5
1220320.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,74.0,class65,did,no (rejected),5
1220321.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,87.0,class75,did,don’t know,5
1220322.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,47.0,class45,did,yes (accepted),5
1220323.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,74.0,class65,did not,,8
1220324.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,83.0,class75,did,no (rejected),5
1220325.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,63.0,class55,did not,,5
1220326.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,50.0,class45,did,no (rejected),5
1220327.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,60.0,class55,did,don’t know,2
1220328.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,89.0,class75,did,yes (accepted),3
1220329.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,69.0,class65,did,no (rejected),5
1220330.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,67.0,class65,did,no (rejected),7
1220331.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,85.0,class75,did not,,6
1220332.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,91.0,class75,did,don’t know,5
1220333.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,59.0,class55,did not,,2
1220334.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,30.0,class25,did,yes (accepted),5
1220335.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,51.0,class45,did not,,5
1220336.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,68.0,class65,did,yes (accepted),3
1220337.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,55.0,class55,did not,,5
1220338.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,44.0,class35,did not,,4
1220339.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,87.0,class75,did,no (rejected),5
1220340.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,73.0,class65,did,voted blank / did not vote for this voting proposal,4
1220341.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,25.0,class25,did not,,8
1220342.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,80.0,class75,did,no (rejected),5
1220343.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,24.0,class18,did not,,5
1220344.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,66.0,class65,did,yes (accepted),2
1220345.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,41.0,class35,did,yes (accepted),9
1220346.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,57.0,class55,did,yes (accepted),8
1220347.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,60.0,class55,did,yes (accepted),9
1220348.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,74.0,class65,did,yes (accepted),5
1220349.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,27.0,class25,did,don’t know,9
1220350.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,42.0,class35,did not,,5
1220351.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,41.0,class35,did,yes (accepted),9
1220352.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,48.0,class45,did,yes (accepted),5
1220353.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,63.0,class55,did,yes (accepted),5
1220354.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,27.0,class25,did not,,5
1220355.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,69.0,class65,did,yes (accepted),5
1220356.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,54.0,class45,did,yes (accepted),5
1220357.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,49.0,class45,did,no (rejected),5
1220358.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,48.0,class45,did,yes (accepted),5
1220359.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,71.0,class65,did not,,9
1220360.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,61.0,class55,did,no (rejected),5
1220361.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,61.0,class55,did,voted blank / did not vote for this voting proposal,5
1220362.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,54.0,class45,did,don’t know,6
1220363.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,57.0,class55,did,yes (accepted),9
1220364.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,87.0,class75,did,no (rejected),7
1220365.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,65.0,class65,did,no (rejected),5
1220366.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,61.0,class55,did,no (rejected),2
1220367.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,68.0,class65,did not,,6
1220368.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,55.0,class55,did,yes (accepted),9
1220369.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,37.0,class35,did,voted blank / did not vote for this voting proposal,7
1220370.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,57.0,class55,did not,,5
1220371.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,45.0,class45,did not,,9
1220372.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,46.0,class45,did,no (rejected),5
1220373.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,68.0,class65,did,yes (accepted),5
1220374.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,64.0,class55,did,yes (accepted),5
1220375.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,39.0,class35,did not,,9
1220376.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,45.0,class45,did not,,10
1220377.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,55.0,class55,did not,,5
1220378.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,73.0,class65,did,yes (accepted),6
1220379.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,69.0,class65,did,yes (accepted),2
1220380.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,24.0,class18,did,yes (accepted),6
1220381.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,48.0,class45,did not,,5
1220382.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,54.0,class45,did not,,2
1220383.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,51.0,class45,did,no (rejected),2
1220384.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,65.0,class65,did,no (rejected),5
1220385.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,59.0,class55,did,no (rejected),5
1220386.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,79.0,class75,did,yes (accepted),5
1220387.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,73.0,class65,did not,,8
1220388.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,81.0,class75,did not,,5
1220389.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,54.0,class45,did,don’t know,5
1220390.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,60.0,class55,did not,,7
1220391.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,51.0,class45,did,no (rejected),5
1220392.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,68.0,class65,did,no (rejected),5
1220393.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,42.0,class35,did,yes (accepted),5
1220394.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,41.0,class35,did not,,8
1220395.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,53.0,class45,did not,,5
1220396.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,60.0,class55,did not,,4
1220397.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,74.0,class65,did,yes (accepted),5
1220398.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,55.0,class55,did not,,5
1220399.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,87.0,class75,did,no (rejected),10
1220400.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,31.0,class25,did not,,6
1220401.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,49.0,class45,did not,,5
1220402.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,52.0,class45,did not,,5
1220403.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,67.0,class65,did,yes (accepted),9
1220404.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,68.0,class65,did,yes (accepted),8
1220405.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,67.0,class65,did,voted blank / did not vote for this voting proposal,5
1220406.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,29.0,class25,did not,,6
1220407.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,46.0,class45,did not,,5
1220408.0,2016-09-25,605,9,7,NaN,42.998523413,Initiative «Grüne Wirtschaft»,83.0,class75,did,no (rejected),5
